"id"	"file.speaker.id"	"text.id"	"subfile.id"	"spk.ref"	"age"	"sex"	"education"	"education-level"	"id.orig"	"text.cat"	"no.interlocs"	"communicative.role"	"surname"	"first.name"	"nationality"	"first.language"	"occupation"	"organising.body"	"date"	"time"	"place"	"address"	"audience"	"channel"	"main.title"	"source.title"	"speech.unit.count"	"word.count"
"359"	"<ICE-JAM:$A>"	"S1B-012"	"1"	"A"	"18-25"	"female"	NA	NA	"1064"	"spoken-dialogue-public-class lessons"	"9"	NA	"nelson"	"debra"	"jamaican"	"english"	"student"	NA	"2000-2004"	"11:10 am"	"kingston, jamaica"	"social sciences complex, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"39"	"333"
"360"	"<ICE-JAM:$B>"	"S1B-012"	"1"	"B"	"18-25"	"female"	NA	NA	"1065"	"spoken-dialogue-public-class lessons"	"9"	NA	"@black@"	"@rita@"	"jamaican"	NA	"student"	NA	"2000-2004"	"11:10 am"	"kingston, jamaica"	"social sciences complex, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"40"	"494"
"361"	"<ICE-JAM:$C>"	"S1B-012"	"1"	"C"	"26-45"	"female"	"master's degree"	"university education"	"1066"	"spoken-dialogue-public-class lessons"	"9"	NA	"coley"	"nathalie"	"jamaican"	"english"	"teaching assistant"	NA	"2000-2004"	"11:10 am"	"kingston, jamaica"	"social sciences complex, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"73"	"746"
"362"	"<ICE-JAM:$D>"	"S1B-012"	"1"	"D"	"18-25"	"male"	"bachelor's degree"	"university education"	"1067"	"spoken-dialogue-public-class lessons"	"9"	NA	"anonymous"	"anonymous"	"jamaican"	"english"	"student"	NA	"2000-2004"	"11:10 am"	"kingston, jamaica"	"social sciences complex, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"49"	"306"
"363"	"<ICE-JAM:$E>"	"S1B-012"	"1"	"E"	"26-45"	"male"	NA	"secondary education"	"1068"	"spoken-dialogue-public-class lessons"	"9"	NA	"@hopeton@"	"@marshall@"	"jamaican"	NA	"technologist"	NA	"2000-2004"	"11:10 am"	"kingston, jamaica"	"social sciences complex, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"27"	"78"
"364"	"<ICE-JAM:$F>"	"S1B-012"	"1"	"F"	"18-25"	"female"	NA	"university education"	"1069"	"spoken-dialogue-public-class lessons"	"9"	NA	"@green@"	"@alisha@"	"jamaican"	NA	"student"	NA	"2000-2004"	"11:10 am"	"kingston, jamaica"	"social sciences complex, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"14"	"96"
"365"	"<ICE-JAM:$G>"	"S1B-012"	"1"	"G"	NA	"female"	NA	NA	"1070"	"spoken-dialogue-public-class lessons"	"9"	NA	"murphy"	"kameika"	"jamaican"	"english"	NA	NA	"2000-2004"	"11:10 am"	"kingston, jamaica"	"social sciences complex, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"3"	"29"
"366"	"<ICE-JAM:$H>"	"S1B-012"	"1"	"H"	"18-25"	"female"	NA	NA	"1071"	"spoken-dialogue-public-class lessons"	"9"	NA	"turner"	"sasha"	"jamaican"	"jamaican creole"	"student"	NA	"2000-2004"	"11:10 am"	"kingston, jamaica"	"social sciences complex, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"2"	"8"
"367"	"<ICE-JAM:$students>"	"S1B-012"	"1"	"students"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3"	"0"
"368"	"<ICE-JAM:$A>"	"S1B-013"	"1"	"A"	"26-45"	"female"	"master's degree"	"university education"	"1073"	"spoken-dialogue-public-class lessons"	"9"	NA	"rockwood"	"grace"	"jamaican"	NA	"lawyer, language specialist"	NA	"2000-2004"	"16:10"	"kingston, jamaica"	"faculty of arts and education, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"327"	"2417"
"369"	"<ICE-JAM:$B>"	"S1B-013"	"1"	"B"	NA	"male"	NA	NA	"1074"	"spoken-dialogue-public-class lessons"	"9"	NA	NA	NA	"jamaican"	NA	"student"	NA	"2000-2004"	"16:10"	"kingston, jamaica"	"faculty of arts and education, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"10"	"44"
"370"	"<ICE-JAM:$C>"	"S1B-013"	"1"	"C"	NA	"female"	NA	NA	"1075"	"spoken-dialogue-public-class lessons"	"9"	NA	NA	NA	"jamaican"	NA	"student"	NA	"2000-2004"	"16:10"	"kingston, jamaica"	"faculty of arts and education, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"2"	"3"
"371"	"<ICE-JAM:$D>"	"S1B-013"	"1"	"D"	NA	"female"	NA	NA	"1076"	"spoken-dialogue-public-class lessons"	"9"	NA	NA	NA	"jamaican"	NA	"student"	NA	"2000-2004"	"16:10"	"kingston, jamaica"	"faculty of arts and education, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"2"	"6"
"372"	"<ICE-JAM:$E>"	"S1B-013"	"1"	"E"	NA	"female"	NA	NA	"1077"	"spoken-dialogue-public-class lessons"	"9"	NA	NA	NA	"jamaican"	NA	"student"	NA	"2000-2004"	"16:10"	"kingston, jamaica"	"faculty of arts and education, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"2"	"12"
"373"	"<ICE-JAM:$F>"	"S1B-013"	"1"	"F"	NA	"female"	NA	NA	"1078"	"spoken-dialogue-public-class lessons"	"9"	NA	NA	NA	"jamaican"	NA	"student"	NA	"2000-2004"	"16:10"	"kingston, jamaica"	"faculty of arts and education, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"1"	"10"
"374"	"<ICE-JAM:$G>"	"S1B-013"	"1"	"G"	NA	"male"	NA	NA	"1079"	"spoken-dialogue-public-class lessons"	"9"	NA	NA	NA	"jamaican"	NA	"student"	NA	"2000-2004"	"16:10"	"kingston, jamaica"	"faculty of arts and education, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"1"	"3"
"375"	"<ICE-JAM:$H>"	"S1B-013"	"1"	"H"	NA	"female"	NA	NA	"1080"	"spoken-dialogue-public-class lessons"	"9"	NA	NA	NA	"jamaican"	NA	"student"	NA	"2000-2004"	"16:10"	"kingston, jamaica"	"faculty of arts and education, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"1"	"10"
"376"	"<ICE-JAM:$I>"	"S1B-013"	"1"	"I"	NA	"male"	NA	NA	"1081"	"spoken-dialogue-public-class lessons"	"9"	NA	NA	NA	"jamaican"	NA	"student"	NA	"2000-2004"	"16:10"	"kingston, jamaica"	"faculty of arts and education, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"2"	"4"
"377"	"<ICE-JAM:$students>"	"S1B-013"	"1"	"students"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"16"	"18"
"378"	"<ICE-JAM:$A>"	"S1B-014"	"1"	"A"	"18-25"	"female"	NA	"university education"	"1082"	"spoken-dialogue-public-class lessons"	"2"	NA	"sequira"	"nicole natalie"	"jamaican"	"english"	"student"	NA	"2000-2004"	"16:20"	"kingston, jamaica"	"social sciences complex, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"24"	"160"
"379"	"<ICE-JAM:$B>"	"S1B-014"	"1"	"B"	"18-25"	"male"	NA	"university education"	"1083"	"spoken-dialogue-public-class lessons"	"2"	NA	"smith"	"roger"	"jamaican"	"english"	"teacher"	NA	"2000-2004"	"16:20"	"kingston, jamaica"	"social sciences complex, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"76"	"1889"
"380"	"<ICE-JAM:$A>"	"S1B-015"	"1"	"A"	"18-25"	"male"	NA	"secondary education"	"1084"	"spoken-dialogue-public-class lessons"	"6"	NA	"allen"	"garey"	"jamaican"	"jamaican english"	"student"	NA	"2000-2004"	"4:20 pm"	"kingston, jamaica"	"new arts building, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"55"	"198"
"381"	"<ICE-JAM:$B>"	"S1B-015"	"1"	"B"	"18-25"	"female"	NA	NA	"1085"	"spoken-dialogue-public-class lessons"	"6"	NA	"brown"	"simone stacey-ann"	"jamaican"	"jamaican creole"	"student/teacher"	NA	"2000-2004"	"4:20 pm"	"kingston, jamaica"	"new arts building, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"11"	"83"
"382"	"<ICE-JAM:$C>"	"S1B-015"	"1"	"C"	"26-45"	"female"	"bachelor's degree"	"university education"	"1086"	"spoken-dialogue-public-class lessons"	"6"	NA	"budhari"	"emmogene"	"jamaican"	NA	"student"	NA	"2000-2004"	"4:20 pm"	"kingston, jamaica"	"new arts building, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"195"	"1315"
"383"	"<ICE-JAM:$D>"	"S1B-015"	"1"	"D"	"18-25"	"female"	NA	NA	"1087"	"spoken-dialogue-public-class lessons"	"6"	NA	"nelson"	"simone"	"jamaican"	"english"	"student"	NA	"2000-2004"	"4:20 pm"	"kingston, jamaica"	"new arts building, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"70"	"351"
"384"	"<ICE-JAM:$E>"	"S1B-015"	"1"	"E"	"18-25"	"female"	NA	NA	"1088"	"spoken-dialogue-public-class lessons"	"6"	NA	"williams"	"dania"	"jamaican"	"jamaican english"	"student"	NA	"2000-2004"	"4:20 pm"	"kingston, jamaica"	"new arts building, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"7"	"73"
"385"	"<ICE-JAM:$S>"	"S1B-015"	"1"	"S"	NA	NA	NA	NA	"1089"	"spoken-dialogue-public-class lessons"	"6"	NA	NA	NA	"jamaican"	NA	"student"	NA	"2000-2004"	"4:20 pm"	"kingston, jamaica"	"new arts building, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"200"	"655"
"386"	"<ICE-JAM:$students>"	"S1B-015"	"1"	"students"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1"	"0"
"387"	"<ICE-JAM:$A>"	"S1B-016"	"1"	"A"	"18-25"	"male"	NA	"university education"	"1091"	"spoken-dialogue-public-class lessons"	"3"	NA	"smith"	"roger"	"jamaican"	"english"	"teacher"	NA	"2000-2004"	"4:20 pm"	"kingston, jamaica"	"social sciences complex, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"77"	"1730"
"388"	"<ICE-JAM:$B>"	"S1B-016"	"1"	"B"	"18-25"	"female"	NA	"university education"	"1092"	"spoken-dialogue-public-class lessons"	"3"	NA	"sequira"	"nicole nathalie"	"jamaican"	"english"	"student"	NA	"2000-2004"	"4:20 pm"	"kingston, jamaica"	"social sciences complex, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"16"	"223"
"389"	"<ICE-JAM:$C>"	"S1B-016"	"1"	"C"	NA	"female"	NA	NA	"1093"	"spoken-dialogue-public-class lessons"	"3"	NA	NA	NA	"jamaican"	NA	NA	NA	"2000-2004"	"4:20 pm"	"kingston, jamaica"	"social sciences complex, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"2"	"91"
"390"	"<ICE-JAM:$A>"	"S1B-017"	"1"	"A"	"26-45"	"female"	"master's degree"	"university education"	"1094"	"spoken-dialogue-public-class lessons"	NA	NA	"johnson"	"norlette"	"jamaican"	NA	"lecturer"	NA	"2000-2004"	"6 pm"	"jamaica"	"management institute for national development"	NA	NA	NA	NA	"123"	"1993"
"391"	"<ICE-JAM:$several-students>"	"S1B-017"	"1"	"several-students"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1"	"1"
"392"	"<ICE-JAM:$student>"	"S1B-017"	"1"	"student"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"4"	"40"
"393"	"<ICE-JAM:$student0>"	"S1B-017"	"1"	"student0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1"	"1"
"394"	"<ICE-JAM:$student1>"	"S1B-017"	"1"	"student1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1"	"1"
"395"	"<ICE-JAM:$student2>"	"S1B-017"	"1"	"student2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1"	"1"
"396"	"<ICE-JAM:$student3>"	"S1B-017"	"1"	"student3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1"	"1"
"397"	"<ICE-JAM:$students4>"	"S1B-017"	"1"	"students4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1"	"2"
"398"	"<ICE-JAM:$students5>"	"S1B-017"	"1"	"students5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1"	"2"
"399"	"<ICE-JAM:$students6>"	"S1B-017"	"1"	"students6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1"	"1"
"400"	"<ICE-JAM:$students7>"	"S1B-017"	"1"	"students7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1"	"1"
"401"	"<ICE-JAM:$students8>"	"S1B-017"	"1"	"students8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1"	"2"
"402"	"<ICE-JAM:$A>"	"S1B-018"	"1"	"A"	"26-45"	"female"	NA	"secondary education"	"1095"	"spoken-dialogue-public-class lessons"	"8"	NA	"smallwood"	"karen"	"jamaican"	NA	"admin assistant"	NA	"2000-2004"	"5 pm"	"kingston, jamaica"	"interfaculty lecture theatre, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"62"	"1434"
"403"	"<ICE-JAM:$B>"	"S1B-018"	"1"	"B"	NA	"female"	NA	NA	"1096"	"spoken-dialogue-public-class lessons"	"8"	NA	NA	NA	"jamaican"	NA	"student"	NA	"2000-2004"	"5 pm"	"kingston, jamaica"	"interfaculty lecture theatre, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"2"	"1"
"404"	"<ICE-JAM:$C>"	"S1B-018"	"1"	"C"	NA	"male"	NA	NA	"1097"	"spoken-dialogue-public-class lessons"	"8"	NA	NA	NA	"jamaican"	NA	"student"	NA	"2000-2004"	"5 pm"	"kingston, jamaica"	"interfaculty lecture theatre, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"3"	"11"
"405"	"<ICE-JAM:$D>"	"S1B-018"	"1"	"D"	"18-25"	"female"	NA	"university education"	"1098"	"spoken-dialogue-public-class lessons"	"8"	NA	"gayle"	"annicia"	"jamaican"	NA	"tutor/student"	NA	"2000-2004"	"5 pm"	"kingston, jamaica"	"interfaculty lecture theatre, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"39"	"347"
"406"	"<ICE-JAM:$E>"	"S1B-018"	"1"	"E"	NA	"male"	NA	NA	"1099"	"spoken-dialogue-public-class lessons"	"8"	NA	NA	NA	"jamaican"	NA	"student"	NA	"2000-2004"	"5 pm"	"kingston, jamaica"	"interfaculty lecture theatre, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"2"	"3"
"407"	"<ICE-JAM:$F>"	"S1B-018"	"1"	"F"	NA	"male"	NA	NA	"1100"	"spoken-dialogue-public-class lessons"	"8"	NA	NA	NA	"jamaican"	NA	"student"	NA	"2000-2004"	"5 pm"	"kingston, jamaica"	"interfaculty lecture theatre, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"9"	"206"
"408"	"<ICE-JAM:$G>"	"S1B-018"	"1"	"G"	NA	"female"	NA	NA	"1101"	"spoken-dialogue-public-class lessons"	"8"	NA	NA	"@lucy@"	"jamaican"	NA	"student"	NA	"2000-2004"	"5 pm"	"kingston, jamaica"	"interfaculty lecture theatre, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"5"	"41"
"409"	"<ICE-JAM:$H>"	"S1B-018"	"1"	"H"	NA	"male"	NA	NA	"1102"	"spoken-dialogue-public-class lessons"	"8"	NA	NA	NA	"jamaican"	NA	"student"	NA	"2000-2004"	"5 pm"	"kingston, jamaica"	"interfaculty lecture theatre, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"4"	"50"
"410"	"<ICE-JAM:$student>"	"S1B-018"	"1"	"student"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"2"	"2"
"411"	"<ICE-JAM:$students>"	"S1B-018"	"1"	"students"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0"	"0"
"412"	"<ICE-JAM:$A>"	"S1B-019"	"1"	"A"	"18-25"	"female"	NA	"university education"	"1112"	"spoken-dialogue-public-class lessons"	"10"	NA	"gayle"	"annicia"	"jamaican"	NA	"tutor/student"	NA	"2000-2004"	"6:15 pm"	"kingston, jamaica"	"faculty of arts and sciences building, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"143"	"993"
"413"	"<ICE-JAM:$B>"	"S1B-019"	"1"	"B"	NA	"female"	NA	NA	"1113"	"spoken-dialogue-public-class lessons"	"10"	NA	NA	NA	"jamaican"	NA	NA	NA	"2000-2004"	"6:15 pm"	"kingston, jamaica"	"faculty of arts and sciences building, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"22"	"106"
"414"	"<ICE-JAM:$C>"	"S1B-019"	"1"	"C"	NA	"male"	NA	NA	"1114"	"spoken-dialogue-public-class lessons"	"10"	NA	NA	NA	"jamaican"	NA	NA	NA	"2000-2004"	"6:15 pm"	"kingston, jamaica"	"faculty of arts and sciences building, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"4"	"6"
"415"	"<ICE-JAM:$D>"	"S1B-019"	"1"	"D"	NA	"female"	NA	NA	"1115"	"spoken-dialogue-public-class lessons"	"10"	NA	NA	NA	"jamaican"	NA	NA	NA	"2000-2004"	"6:15 pm"	"kingston, jamaica"	"faculty of arts and sciences building, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"2"	"7"
"416"	"<ICE-JAM:$E>"	"S1B-019"	"1"	"E"	NA	"female"	NA	NA	"1116"	"spoken-dialogue-public-class lessons"	"10"	NA	NA	NA	"jamaican"	NA	NA	NA	"2000-2004"	"6:15 pm"	"kingston, jamaica"	"faculty of arts and sciences building, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"43"	"448"
"417"	"<ICE-JAM:$F>"	"S1B-019"	"1"	"F"	NA	"female"	NA	NA	"1117"	"spoken-dialogue-public-class lessons"	"10"	NA	NA	NA	"jamaican"	NA	NA	NA	"2000-2004"	"6:15 pm"	"kingston, jamaica"	"faculty of arts and sciences building, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"2"	"6"
"418"	"<ICE-JAM:$G>"	"S1B-019"	"1"	"G"	NA	"female"	NA	NA	"1118"	"spoken-dialogue-public-class lessons"	"10"	NA	NA	NA	"jamaican"	NA	NA	NA	"2000-2004"	"6:15 pm"	"kingston, jamaica"	"faculty of arts and sciences building, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"25"	"174"
"419"	"<ICE-JAM:$H>"	"S1B-019"	"1"	"H"	NA	"male"	NA	NA	"1119"	"spoken-dialogue-public-class lessons"	"10"	NA	NA	NA	"jamaican"	NA	NA	NA	"2000-2004"	"6:15 pm"	"kingston, jamaica"	"faculty of arts and sciences building, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"30"	"293"
"420"	"<ICE-JAM:$I>"	"S1B-019"	"1"	"I"	NA	"female"	NA	NA	"1120"	"spoken-dialogue-public-class lessons"	"10"	NA	NA	NA	"jamaican"	NA	NA	NA	"2000-2004"	"6:15 pm"	"kingston, jamaica"	"faculty of arts and sciences building, university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"4"	"29"
"421"	"<ICE-JAM:$two-or-three-students>"	"S1B-019"	"1"	"two-or-three-students"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1"	"5"
"422"	"<ICE-JAM:$A>"	"S1B-020"	"1"	"A"	"26-45"	"male"	"phd"	"university education"	"1122"	"spoken-dialogue-public-class lessons"	"2"	NA	"maragh"	"paul t."	"jamaican"	NA	"lecturer"	NA	"2000-2004"	"5 pm"	"kingston, jamaica"	"lecture theatre ii, chemistry dep., university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"167"	"2124"
"423"	"<ICE-JAM:$B>"	"S1B-020"	"1"	"B"	NA	"female"	NA	NA	"1123"	"spoken-dialogue-public-class lessons"	"2"	NA	NA	NA	"jamaican"	NA	"student"	NA	"2000-2004"	"5 pm"	"kingston, jamaica"	"lecture theatre ii, chemistry dep., university of the west indies, mona, kingston 7, jamaica"	NA	NA	NA	NA	"3"	"19"
"424"	"<ICE-JAM:$student>"	"S1B-020"	"1"	"student"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"7"	"8"
"425"	"<ICE-JAM:$A>"	"S1B-021"	"1"	"A"	"46+"	"female"	NA	"secondary education"	"124"	"spoken-dialogue-public-broadcast discussions"	"4"	NA	"rochester"	"vivien"	"jamaican"	NA	"insurance executive"	NA	"1990-1994"	NA	"kingston, jamaica"	"rjr radio, 32 lyndhurst rd., kingston 5, jamaica"	NA	"rjr"	"psoj viewpoint"	"psoj viewpoint"	"18"	"238"
"426"	"<ICE-JAM:$B>"	"S1B-021"	"1"	"B"	NA	"male"	NA	"secondary education"	"125"	"spoken-dialogue-public-broadcast discussions"	"4"	NA	"morrison"	"dennis"	"jamaican"	NA	"economist"	NA	"1990-1994"	NA	"kingston, jamaica"	"rjr radio, 32 lyndhurst rd., kingston 5, jamaica"	NA	"rjr"	"psoj viewpoint"	"psoj viewpoint"	"13"	"282"
"427"	"<ICE-JAM:$C>"	"S1B-021"	"1"	"C"	"46+"	"male"	NA	"secondary education"	"126"	"spoken-dialogue-public-broadcast discussions"	"4"	NA	"johnson"	"anthony"	"jamaican"	NA	"senator"	NA	"1990-1994"	NA	"kingston, jamaica"	"rjr radio, 32 lyndhurst rd., kingston 5, jamaica"	NA	"rjr"	"psoj viewpoint"	"psoj viewpoint"	"40"	"1011"
"428"	"<ICE-JAM:$D>"	"S1B-021"	"1"	"D"	NA	"male"	NA	"secondary education"	"127"	"spoken-dialogue-public-broadcast discussions"	"4"	NA	"hyde"	"anthony"	"jamaican"	NA	"businessman, head of manufacturer's association"	NA	"1990-1994"	NA	"kingston, jamaica"	"rjr radio, 32 lyndhurst rd., kingston 5, jamaica"	NA	"rjr"	"psoj viewpoint"	"psoj viewpoint"	"27"	"492"
"429"	"<ICE-JAM:$A>"	"S1B-022"	"1"	"A"	"26-45"	"female"	NA	"secondary education"	"128"	"spoken-dialogue-public-broadcast discussions"	"3"	NA	"jones"	"sonia"	"jamaican"	NA	"journalist"	NA	"1990-1994"	NA	"kingston, jamaica"	"klas radio, island broadcasting services ltd., 41b half way tree road, kingston 5. jamaica"	NA	"klas fm"	"cross talk (i)"	"cross talk"	"36"	"560"
"430"	"<ICE-JAM:$B>"	"S1B-022"	"1"	"B"	"46+"	"male"	NA	"secondary education"	"129"	"spoken-dialogue-public-broadcast discussions"	"3"	NA	"maxwell"	"john"	"jamaican"	NA	"journalist"	NA	"1990-1994"	NA	"kingston, jamaica"	"klas radio, island broadcasting services ltd., 41b half way tree road, kingston 5, jamaica"	NA	"klas fm"	"cross talk (i)"	"cross talk"	"41"	"512"
"431"	"<ICE-JAM:$C>"	"S1B-022"	"1"	"C"	NA	"male"	NA	"secondary education"	"130"	"spoken-dialogue-public-broadcast discussions"	"3"	NA	"jones"	"anthony"	"jamaican"	NA	"senator"	NA	"1990-1994"	NA	"kingston, jamaica"	"klas radio, island broadcasting services ltd., 41b half way tree road, kingston 5, jamaica"	NA	"klas fm"	"cross talk (i)"	"cross talk"	"63"	"920"
"432"	"<ICE-JAM:$A>"	"S1B-023"	"1"	"A"	NA	"female"	NA	"secondary education"	"131"	"spoken-dialogue-public-broadcast discussions"	"4"	NA	NA	NA	"jamaican"	NA	"host"	NA	"1990-1994"	NA	"kingston, jamaica"	"jbc radio, 59 odeon ave., kingston 10, jamaica"	NA	"jbc"	"addiction alert"	"addiction alert"	"36"	"745"
"433"	"<ICE-JAM:$B>"	"S1B-023"	"1"	"B"	NA	"female"	NA	"university education"	"132"	"spoken-dialogue-public-broadcast discussions"	"4"	NA	"winter"	NA	"jamaican"	NA	"doctor"	NA	"1990-1994"	NA	"kingston, jamaica"	"jbc radio, 59 odeon ave., kingston 10, jamaica"	NA	"jbc"	"addiction alert"	"addiction alert"	"58"	"634"
"434"	"<ICE-JAM:$C>"	"S1B-023"	"1"	"C"	NA	"male"	NA	"university education"	"133"	"spoken-dialogue-public-broadcast discussions"	"4"	NA	"able"	NA	"jamaican"	NA	"doctor"	NA	"1990-1994"	NA	"kingston, jamaica"	"jbc radio, 59 odeon ave., kingston 10, jamaica"	NA	"jbc"	"addiction alert"	"addiction alert"	"18"	"545"
"435"	"<ICE-JAM:$D>"	"S1B-023"	"1"	"D"	NA	"female"	NA	"secondary education"	"134"	"spoken-dialogue-public-broadcast discussions"	"4"	NA	NA	NA	"jamaican"	NA	NA	NA	"1990-1994"	NA	"kingston, jamaica"	"jbc radio, 59 odeon ave., kingston 10, jamaica"	NA	"jbc"	"addiction alert"	"addiction alert"	"28"	"130"
"436"	"<ICE-JAM:$A>"	"S1B-024"	"1"	"A"	NA	"female"	NA	"university education"	"135"	"spoken-dialogue-public-broadcast discussions"	"3"	NA	"gloudon"	"barbara"	"jamaican"	NA	"radio host"	NA	"1990-1994"	"12 am"	"kingston, jamaica"	"rjr radio, 32 lyndhurst rd., kingston 5, jamaica"	NA	"rjr"	"b. gloudon: discussion"	"rjr hotline"	"89"	"1033"
"437"	"<ICE-JAM:$B>"	"S1B-024"	"1"	"B"	NA	"male"	NA	"secondary education"	"136"	"spoken-dialogue-public-broadcast discussions"	"3"	NA	"island"	"gary"	"jamaican"	NA	"journalist"	NA	"1990-1994"	"12 am"	"kingston, jamaica"	"rjr radio, 32 lyndhurst rd., kingston 5, jamaica"	NA	"rjr"	"b. gloudon: discussion"	"rjr hotline"	"49"	"807"
"438"	"<ICE-JAM:$C>"	"S1B-024"	"1"	"C"	NA	"male"	NA	"secondary education"	"137"	"spoken-dialogue-public-broadcast discussions"	"3"	NA	"sharp"	"michael"	"jamaican"	NA	"journalist"	NA	"1990-1994"	"12 am"	"kingston, jamaica"	"rjr radio, 32 lyndhurst rd., kingston 5, jamaica"	NA	"rjr"	"b. gloudon: discussion"	"rjr hotline"	"35"	"245"
